date,Co21EmisFR,Co21EmisUK,Co22EmisFR,Co22EmisUK
2020-10-01 06:27:00,19.3336,39.19643,17.74976632,31.45215255
2020-10-01 06:28:00,19.1968,38.910000000000004,17.556220142222223,30.944171866666668
2020-10-01 06:29:00,19.174400000000002,38.840625925926005,17.477210702222223,30.653162275926007
2020-10-01 06:30:00,18.810000000000002,38.886555555555596,17.056338,30.4773715555556
2020-10-01 06:31:00,17.7216,38.75946666666667,15.915840906666665,30.128477483333334
2020-10-01 06:32:00,14.716000000000001,38.843851851851774,12.858554026666667,29.990972651851774
2020-10-01 06:33:00,14.5512,39.01674,12.64247736,29.941885950000003
2020-10-01 06:34:00,14.499600000000001,39.00694,12.540010906666668,29.710026266666667
2020-10-01 06:35:00,14.336,38.98174074074072,12.325954666666668,29.462682490740722
2020-10-01 06:36:00,14.3964,39.489599999999996,12.33630864,29.748312400000003
2020-10-01 06:37:00,28.1336,39.22002666666667,26.02387282666667,29.256424883333334
2020-10-01 06:38:00,56.508,38.811733333333336,54.34904722666666,28.62573253333334
2020-10-01 06:39:00,61.272000000000006,38.89622222222215,59.064231840000005,28.487737572222148
2020-10-01 06:40:00,66.33,38.532000000000004,64.07382666666666,27.900946666666673
2020-10-01 06:41:00,65.86959999999999,38.52207333333333,63.56543170666666,27.66836648333333
2020-10-01 06:42:00,65.7384,38.571866666666594,63.38664696,27.495421466666592
2020-10-01 06:43:00,66.91199999999999,37.35754,64.51307242666667,26.058271616666673
2020-10-01 06:44:00,71.32719999999999,29.055666666666667,68.88150810666666,17.533490266666668
2020-10-01 06:45:00,71.28,28.6275,68.787954,16.88233075
2020-10-01 06:46:00,71.28,29.07647407407415,68.7325752,17.108227140740816
2020-10-01 06:47:00,70.956,29.14184333333333,68.3531964,16.950433883333336
2020-10-01 06:48:00,71.064,29.23424,68.40581759999999,16.8195832
2020-10-01 06:49:00,71.49600000000001,37.053353333333334,68.78243880000001,24.415364350000004
2020-10-01 06:50:00,71.38799999999999,43.87977777777783,68.61905999999999,31.018371777777833
2020-10-01 06:51:00,67.068,196.47641249999998,64.2436812,183.39150464999997
2020-10-01 06:52:00,76.03200000000001,454.2258,73.15230240000001,440.9173054666666
2020-10-01 06:53:00,71.60399999999998,43.1520555555555,68.6689236,29.619889505555502
2020-10-01 06:54:00,71.712,44.12588888888891,68.7215448,30.36996648888891
2020-10-01 06:55:00,57.24,44.13628333333334,54.194166,30.156519750000008
2020-10-01 06:56:00,69.552,43.98826666666667,66.45078720000001,29.78457706666667
2020-10-01 06:57:00,25.055999999999997,75.8010777777778,21.8994084,61.37337732777781
2020-10-01 06:58:00,19.98,337.16976666666665,16.768029600000002,322.5179705333333
2020-10-01 06:59:00,24.516,338.94505555555503,21.2486508,324.069078905555
2020-10-01 07:00:00,24.191999999999997,280.14000000000004,20.869272,265.039758
2020-10-01 07:01:00,20.386799999999997,44.10004666666667,16.857352328888883,28.656143031111117
